police1_signer7_rep5_sentences/sentences0001|θέλω να κάνω καταγγελία|ΕΓΩ(1) ΘΕΛΩ ΠΑΡΑΠΟΝΟ ΚΑΤΑΓΓΕΛΙΑ
police1_signer7_rep5_sentences/sentences0002|ποιο είναι το πρόβλημα|ΠΡΟΒΛΗΜΑ ΤΙ
police1_signer7_rep5_sentences/sentences0003|διατάραξη κοινής ησυχίας|ΩΡΑ ΓΙΑ ΗΣΥΧΙΑ ΑΚΟΥΩ ΦΑΣΑΡΙΑ
police1_signer7_rep5_sentences/sentences0004|ποιος σας ενοχλεί|ΠΟΙΟΣ ΕΝΟΧΛΩ_ΕΣΕΝΑ
police1_signer7_rep5_sentences/sentences0005|το μαγαζί κάτω από το σπίτι μου|ΣΠΙΤΙ ΕΓΩ(1) ΚΑΤΩ(1) ΜΑΓΑΖΙ
police1_signer7_rep5_sentences/sentences0006|μιλήσατε με τον ιδιοκτήτη|ΠΡΙΝ ΕΣΥ ΙΔΙΟΚΤΗΤΗΣ ΕΣΥ_ΣΥΖΗΤΑΩ_ΑΥΤΟΝ
police1_signer7_rep5_sentences/sentences0007|ναι μίλησα|ΝΑΙ ΠΡΙΝ ΕΓΩ(1) ΕΣΥ_ΣΥΖΗΤΑΩ_ΑΥΤΟΝ
police1_signer7_rep5_sentences/sentences0008|καλέσατε την αστυνομία|ΠΡΙΝ ΕΣΥ ΑΣΤΥΝΟΜΙΑ ΤΗΛΕΦΩΝΩ
police1_signer7_rep5_sentences/sentences0009|δεν έγινε τίποτα|ΑΠΟΤΕΛΕΣΜΑ ΤΙΠΟΤΑ
police1_signer7_rep5_sentences/sentences0010|θα πάτε στον εισαγγελέα στα δικαστήρια στο γραφείο 405|ΕΣΥ ΠΗΓΑΙΝΩ ΔΙΚΑΣΤΗΡΙΟ ΕΙΣΑΓΓΕΛΕΑΣ ΠΟΥ ΔΙΚΑΣΤΗΡΙΟ ΕΚΕΙ ΓΡΑΦΕΙΟ 400 5
police1_signer7_rep5_sentences/sentences0011|εντάξει|ΕΝΤΑΞΕΙ
police1_signer7_rep5_sentences/sentences0012|το γραφείο είναι ανοιχτό πρωί και μεσημέρι|ΓΡΑΦΕΙΟ ΑΝΟΙΧΤΟ ΠΡΩΙ ΣΥΝ ΜΕΣΗΜΕΡΙ
police1_signer7_rep5_sentences/sentences0013|ευχαριστώ|ΕΥΧΑΡΙΣΤΩ
police1_signer7_rep5_sentences/sentences0014|καλό απόγευμα|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
police2_signer1_rep1_sentences/sentences0000|γεια σας πώς μπορώ να σας εξυπηρετήσω|ΓΕΙΑ ΕΓΩ(1) ΕΞΥΠΗΡΕΤΩ ΠΩΣ
police2_signer1_rep1_sentences/sentences0001|κάποιος μου έκλεψε το κινητό|ΚΑΠΟΙΟΣ ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΜΕΝΑ
police2_signer1_rep1_sentences/sentences0002|πότε έγινε η κλοπή|ΚΛΕΒΩ(1) ΠΟΤΕ
police2_signer1_rep1_sentences/sentences0003|πριν λίγο|ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer1_rep1_sentences/sentences0004|πού βρισκόσασταν|ΕΣΥ ΠΟΥ
police2_signer1_rep1_sentences/sentences0005|ήμουν σε ένα καφέ|ΕΓΩ(1) ΜΑΓΑΖΙ ΚΑΦΕΣ
police2_signer1_rep1_sentences/sentences0006|πού είχατε το κινητό|ΕΣΥ ΚΙΝΗΤΟ ΤΟΠΟΘΕΤΩ ΠΟΥ
police2_signer1_rep1_sentences/sentences0007|στο τραπέζι|ΤΡΑΠΕΖΙ ΑΠΟ_ΠΑΝΩ
police2_signer1_rep1_sentences/sentences0008|ποιος έκλεψε το κινητό|ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΣΕΝΑ ΠΟΙΟΣ
police2_signer1_rep1_sentences/sentences0009|ένας άντρας πήρε το κινητό έφυγε τρέχοντας|ΚΑΠΟΙΟΣ ΑΝΔΡΑΣ ΚΙΝΗΤΟ ΠΑΙΡΝΩ ΤΡΕΧΩ ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer1_rep1_sentences/sentences0010|περιγράψτε τον άνδρα|ΕΣΥ ΑΝΔΡΑΣ ΑΥΤΟΣ ΠΕΡΙΓΡΑΦΩ
police2_signer1_rep1_sentences/sentences0011|ο άνδρας ήταν ψηλός και αδύνατος είχε κοντά ξανθά μαλλιά|ΑΝΔΡΑΣ ΑΥΤΟΣ ΨΗΛΟΣ ΑΔΥΝΑΤΟΣ ΜΑΛΛΙΑ ΚΟΝΤΟ ΞΑΝΘΟ
police2_signer1_rep1_sentences/sentences0012|τι φορούσε ο άνδρας|ΑΝΔΡΑΣ ΑΥΤΟΣ ΡΟΥΧΑ ΤΙ
police2_signer1_rep1_sentences/sentences0013|φορούσε κόκκινη μπλούζα τζιν και άσπρα παπούτσια|ΜΠΛΟΥΖΑ ΚΟΚΚΙΝΟ(1) ΠΑΝΤΕΛΟΝΙ ΤΖΙΝ ΠΑΠΟΥΤΣΙΑ ΑΣΠΡΟ
police2_signer1_rep1_sentences/sentences0014|προς τα πού έτρεξε|ΑΥΤΟΣ ΤΡΕΧΩ ΠΟΥ
police2_signer1_rep1_sentences/sentences0015|έτρεξε προς την παραλία|ΑΥΤΟΣ ΤΡΕΧΩ ΠΡΟΣ ΠΑΡΑΛΙΑ
police2_signer1_rep1_sentences/sentences0016|ξέρετε τον αριθμό ιμει του κινητού σας|ΑΡΙΘΜΟΣ ΚΙΝΗΤΟ ΔΙΚΟ_ΣΟΥ ΙΜΕΙ(Δ.Α.) ΞΕΡΩ ΕΣΥ
police2_signer1_rep1_sentences/sentences0017|όχι|ΟΧΙ
police2_signer1_rep1_sentences/sentences0018|συμπληρώστε την δήλωση με τα στοιχεία σας|ΕΣΥ ΑΙΤΗΣΗ ΣΤΟΙΧΕΙΑ ΔΙΚΟ_ΣΟΥ ΣΥΜΠΛΗΡΩΝΩ
police2_signer1_rep1_sentences/sentences0019|εντάξει|ΕΝΤΑΞΕΙ
police2_signer1_rep1_sentences/sentences0020|θα ψάξουμε το κινητό και θα σας ενημερώσουμε|ΕΜΕΙΣ ΚΙΝΗΤΟ ΨΑΧΝΩ ΜΕΤΑ ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer1_rep1_sentences/sentences0021|ευχαριστώ πολύ|ΕΥΧΑΡΙΣΤΩ ΠΟΛΥ
police2_signer1_rep1_sentences/sentences0022|αντίο|ΓΕΙΑ
police2_signer1_rep2_sentences/sentences0000|γεια σας πώς μπορώ να σας εξυπηρετήσω|ΓΕΙΑ ΕΓΩ(1) ΕΞΥΠΗΡΕΤΩ ΠΩΣ
police2_signer1_rep2_sentences/sentences0001|κάποιος μου έκλεψε το κινητό|ΚΑΠΟΙΟΣ ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΜΕΝΑ
police2_signer1_rep2_sentences/sentences0002|πότε έγινε η κλοπή|ΚΛΕΒΩ(1) ΠΟΤΕ
police2_signer1_rep2_sentences/sentences0003|πριν λίγο|ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer1_rep2_sentences/sentences0004|πού βρισκόσασταν|ΕΣΥ ΠΟΥ
police2_signer1_rep2_sentences/sentences0005|ήμουν σε ένα καφέ|ΕΓΩ(1) ΜΑΓΑΖΙ ΚΑΦΕΣ
police2_signer1_rep2_sentences/sentences0006|πού είχατε το κινητό|ΕΣΥ ΚΙΝΗΤΟ ΤΟΠΟΘΕΤΩ ΠΟΥ
police2_signer1_rep2_sentences/sentences0007|στο τραπέζι|ΤΡΑΠΕΖΙ ΑΠΟ_ΠΑΝΩ
police2_signer1_rep2_sentences/sentences0008|ποιος έκλεψε το κινητό|ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΣΕΝΑ ΠΟΙΟΣ
police2_signer1_rep2_sentences/sentences0009|ένας άντρας πήρε το κινητό έφυγε τρέχοντας|ΚΑΠΟΙΟΣ ΑΝΔΡΑΣ ΚΙΝΗΤΟ ΠΑΙΡΝΩ ΤΡΕΧΩ ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer1_rep2_sentences/sentences0010|περιγράψτε τον άνδρα|ΕΣΥ ΑΝΔΡΑΣ ΑΥΤΟΣ ΠΕΡΙΓΡΑΦΩ
police2_signer1_rep2_sentences/sentences0011|ο άνδρας ήταν ψηλός και αδύνατος είχε κοντά ξανθά μαλλιά|ΑΝΔΡΑΣ ΑΥΤΟΣ ΨΗΛΟΣ ΑΔΥΝΑΤΟΣ ΜΑΛΛΙΑ ΚΟΝΤΟ ΞΑΝΘΟ
police2_signer1_rep2_sentences/sentences0012|τι φορούσε ο άνδρας|ΑΝΔΡΑΣ ΑΥΤΟΣ ΡΟΥΧΑ ΤΙ
police2_signer1_rep2_sentences/sentences0013|φορούσε κόκκινη μπλούζα τζιν και άσπρα παπούτσια|ΜΠΛΟΥΖΑ ΚΟΚΚΙΝΟ(1) ΠΑΝΤΕΛΟΝΙ ΤΖΙΝ ΠΑΠΟΥΤΣΙΑ ΑΣΠΡΟ
police2_signer1_rep2_sentences/sentences0014|προς τα πού έτρεξε|ΑΥΤΟΣ ΤΡΕΧΩ ΠΟΥ
police2_signer1_rep2_sentences/sentences0015|έτρεξε προς την παραλία|ΑΥΤΟΣ ΤΡΕΧΩ ΠΡΟΣ ΠΑΡΑΛΙΑ
police2_signer1_rep2_sentences/sentences0016|ξέρετε τον αριθμό ιμει του κινητού σας|ΑΡΙΘΜΟΣ ΚΙΝΗΤΟ ΔΙΚΟ_ΣΟΥ ΙΜΕΙ(Δ.Α.) ΞΕΡΩ ΕΣΥ
police2_signer1_rep2_sentences/sentences0017|οχι|ΟΧΙ
police2_signer1_rep2_sentences/sentences0018|συμπληρώστε την δήλωση με τα στοιχεία σας|ΕΣΥ ΑΙΤΗΣΗ ΣΤΟΙΧΕΙΑ ΔΙΚΟ_ΣΟΥ ΣΥΜΠΛΗΡΩΝΩ
police2_signer1_rep2_sentences/sentences0019|εντάξει|ΕΝΤΑΞΕΙ
police2_signer1_rep2_sentences/sentences0020|θα ψάξουμε το κινητό και θα σας ενημερώσουμε|ΕΜΕΙΣ ΚΙΝΗΤΟ ΨΑΧΝΩ ΜΕΤΑ ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer1_rep2_sentences/sentences0021|ευχαριστώ πολύ|ΕΥΧΑΡΙΣΤΩ ΠΟΛΥ
police2_signer1_rep2_sentences/sentences0022|αντίο|ΓΕΙΑ
police2_signer1_rep3_sentences/sentences0000|γεια σας πώς μπορώ να σας εξυπηρετήσω|ΓΕΙΑ ΕΓΩ(1) ΕΞΥΠΗΡΕΤΩ ΠΩΣ
police2_signer1_rep3_sentences/sentences0001|κάποιος μου έκλεψε το κινητό|ΚΑΠΟΙΟΣ ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΜΕΝΑ
police2_signer1_rep3_sentences/sentences0002|πότε έγινε η κλοπή|ΚΛΕΒΩ(1) ΠΟΤΕ
police2_signer1_rep3_sentences/sentences0003|πριν λίγο|ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer1_rep3_sentences/sentences0004|πού βρισκόσασταν|ΕΣΥ ΠΟΥ
police2_signer1_rep3_sentences/sentences0005|ήμουν σε ένα καφέ|ΕΓΩ(1) ΜΑΓΑΖΙ ΚΑΦΕΣ
police2_signer1_rep3_sentences/sentences0006|πού είχατε το κινητό|ΕΣΥ ΚΙΝΗΤΟ ΤΟΠΟΘΕΤΩ ΠΟΥ
police2_signer1_rep3_sentences/sentences0007|στο τραπέζι|ΤΡΑΠΕΖΙ ΑΠΟ_ΠΑΝΩ
police2_signer1_rep3_sentences/sentences0008|ποιος έκλεψε το κινητό|ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΣΕΝΑ ΠΟΙΟΣ
police2_signer1_rep3_sentences/sentences0009|ένας άντρας πήρε το κινητό έφυγε τρέχοντας|ΚΑΠΟΙΟΣ ΑΝΔΡΑΣ ΚΙΝΗΤΟ ΠΑΙΡΝΩ ΤΡΕΧΩ ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer1_rep3_sentences/sentences0010|περιγράψτε τον άνδρα|ΕΣΥ ΑΝΔΡΑΣ ΑΥΤΟΣ ΠΕΡΙΓΡΑΦΩ
police2_signer1_rep3_sentences/sentences0011|ο άνδρας ήταν ψηλός και αδύνατος είχε κοντά ξανθά μαλλιά|ΑΝΔΡΑΣ ΑΥΤΟΣ ΨΗΛΟΣ ΑΔΥΝΑΤΟΣ ΜΑΛΛΙΑ ΚΟΝΤΟ ΞΑΝΘΟ
police2_signer1_rep3_sentences/sentences0012|τι φορούσε ο άνδρας|ΑΝΔΡΑΣ ΑΥΤΟΣ ΡΟΥΧΑ ΤΙ
police2_signer1_rep3_sentences/sentences0013|φορούσε κόκκινη μπλούζα τζιν και άσπρα παπούτσια|ΜΠΛΟΥΖΑ ΚΟΚΚΙΝΟ(1) ΠΑΝΤΕΛΟΝΙ ΤΖΙΝ ΠΑΠΟΥΤΣΙΑ ΑΣΠΡΟ
police2_signer1_rep3_sentences/sentences0014|προς τα πού έτρεξε|ΑΥΤΟΣ ΤΡΕΧΩ ΠΟΥ
police2_signer1_rep3_sentences/sentences0015|έτρεξε προς την παραλία|ΑΥΤΟΣ ΤΡΕΧΩ ΠΡΟΣ ΠΑΡΑΛΙΑ
police2_signer1_rep3_sentences/sentences0016|ξέρετε τον αριθμό ιμει του κινητού σας|ΑΡΙΘΜΟΣ ΚΙΝΗΤΟ ΔΙΚΟ_ΣΟΥ ΙΜΕΙ(Δ.Α.) ΞΕΡΩ ΕΣΥ
police2_signer1_rep3_sentences/sentences0017|όχι|ΟΧΙ
police2_signer1_rep3_sentences/sentences0018|συμπληρώστε την δήλωση με τα στοιχεία σας|ΕΣΥ ΑΙΤΗΣΗ ΣΤΟΙΧΕΙΑ ΔΙΚΟ_ΣΟΥ ΣΥΜΠΛΗΡΩΝΩ
police2_signer1_rep3_sentences/sentences0019|εντάξει|ΕΝΤΑΞΕΙ
police2_signer1_rep3_sentences/sentences0020|θα ψάξουμε το κινητό και θα σας ενημερώσουμε|ΕΜΕΙΣ ΚΙΝΗΤΟ ΨΑΧΝΩ ΜΕΤΑ ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer1_rep3_sentences/sentences0021|ευχαριστώ πολύ|ΕΥΧΑΡΙΣΤΩ ΠΟΛΥ
police2_signer1_rep3_sentences/sentences0022|αντίο|ΓΕΙΑ
police2_signer1_rep4_sentences/sentences0000|γεια σας πώς μπορώ να σας εξυπηρετήσω|ΓΕΙΑ ΕΓΩ(1) ΕΞΥΠΗΡΕΤΩ ΠΩΣ
police2_signer1_rep4_sentences/sentences0001|κάποιος μου έκλεψε το κινητό|ΚΑΠΟΙΟΣ ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΜΕΝΑ
police2_signer1_rep4_sentences/sentences0002|πότε έγινε η κλοπή|ΚΛΕΒΩ(1) ΠΟΤΕ
police2_signer1_rep4_sentences/sentences0003|πριν λίγο|ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer1_rep4_sentences/sentences0004|πού βρισκόσασταν|ΕΣΥ ΠΟΥ
police2_signer1_rep4_sentences/sentences0005|ήμουν σε ένα καφέ|ΕΓΩ(1) ΜΑΓΑΖΙ ΚΑΦΕΣ
police2_signer1_rep4_sentences/sentences0006|πού είχατε το κινητό|ΕΣΥ ΚΙΝΗΤΟ ΤΟΠΟΘΕΤΩ ΠΟΥ
police2_signer1_rep4_sentences/sentences0007|στο τραπέζι|ΤΡΑΠΕΖΙ ΑΠΟ_ΠΑΝΩ
police2_signer1_rep4_sentences/sentences0008|ποιος έκλεψε το κινητό|ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΣΕΝΑ ΠΟΙΟΣ
police2_signer1_rep4_sentences/sentences0009|ένας άντρας πήρε το κινητό έφυγε τρέχοντας|ΚΑΠΟΙΟΣ ΑΝΔΡΑΣ ΚΙΝΗΤΟ ΠΑΙΡΝΩ ΤΡΕΧΩ ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer1_rep4_sentences/sentences0010|περιγράψτε τον άνδρα|ΕΣΥ ΑΝΔΡΑΣ ΑΥΤΟΣ ΠΕΡΙΓΡΑΦΩ
police2_signer1_rep4_sentences/sentences0011|ο άνδρας ήταν ψηλός και αδύνατος είχε κοντά ξανθά μαλλιά|ΑΝΔΡΑΣ ΑΥΤΟΣ ΨΗΛΟΣ ΑΔΥΝΑΤΟΣ ΜΑΛΛΙΑ ΚΟΝΤΟ ΞΑΝΘΟ
police2_signer1_rep4_sentences/sentences0012|τι φορούσε ο άνδρας|ΑΝΔΡΑΣ ΑΥΤΟΣ ΡΟΥΧΑ ΤΙ
police2_signer1_rep4_sentences/sentences0013|φορούσε κόκκινη μπλούζα τζιν και άσπρα παπούτσια|ΜΠΛΟΥΖΑ ΚΟΚΚΙΝΟ(1) ΠΑΝΤΕΛΟΝΙ ΤΖΙΝ ΠΑΠΟΥΤΣΙΑ ΑΣΠΡΟ
police2_signer1_rep4_sentences/sentences0014|προς τα πού έτρεξε|ΑΥΤΟΣ ΤΡΕΧΩ ΠΟΥ
police2_signer1_rep4_sentences/sentences0015|έτρεξε προς την παραλία|ΑΥΤΟΣ ΤΡΕΧΩ ΠΡΟΣ ΠΑΡΑΛΙΑ
police2_signer1_rep4_sentences/sentences0016|ξέρετε τον αριθμό ιμει του κινητού σας|ΑΡΙΘΜΟΣ ΚΙΝΗΤΟ ΔΙΚΟ_ΣΟΥ ΙΜΕΙ(Δ.Α.) ΞΕΡΩ ΕΣΥ
police2_signer1_rep4_sentences/sentences0017|όχι|ΟΧΙ
police2_signer1_rep4_sentences/sentences0018|συμπληρώστε την δήλωση με τα στοιχεία σας|ΕΣΥ ΑΙΤΗΣΗ ΣΤΟΙΧΕΙΑ ΔΙΚΟ_ΣΟΥ ΣΥΜΠΛΗΡΩΝΩ
police2_signer1_rep4_sentences/sentences0019|εντάξει|ΕΝΤΑΞΕΙ
police2_signer1_rep4_sentences/sentences0020|θα ψάξουμε το κινητό και θα σας ενημερώσουμε|ΕΜΕΙΣ ΚΙΝΗΤΟ ΨΑΧΝΩ ΜΕΤΑ ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer1_rep4_sentences/sentences0021|ευχαριστώ πολύ|ΕΥΧΑΡΙΣΤΩ ΠΟΛΥ
police2_signer1_rep4_sentences/sentences0022|αντίο|ΓΕΙΑ
police2_signer1_rep5_sentences/sentences0000|γεια σας πώς μπορώ να σας εξυπηρετήσω|ΓΕΙΑ ΕΓΩ(1) ΕΞΥΠΗΡΕΤΩ ΠΩΣ
police2_signer1_rep5_sentences/sentences0001|κάποιος μου έκλεψε το κινητό|ΚΑΠΟΙΟΣ ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΜΕΝΑ
police2_signer1_rep5_sentences/sentences0002|πότε έγινε η κλοπή|ΚΛΕΒΩ(1) ΠΟΤΕ
police2_signer1_rep5_sentences/sentences0003|πριν λίγο|ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer1_rep5_sentences/sentences0004|πού βρισκόσασταν|ΕΣΥ ΠΟΥ
police2_signer1_rep5_sentences/sentences0005|ήμουν σε ένα καφέ|ΕΓΩ(1) ΜΑΓΑΖΙ ΚΑΦΕΣ
police2_signer1_rep5_sentences/sentences0006|πού είχατε το κινητό|ΚΙΝΗΤΟ ΤΟΠΟΘΕΤΩ ΠΟΥ
police2_signer1_rep5_sentences/sentences0007|στο τραπέζι|ΤΡΑΠΕΖΙ ΑΠΟ_ΠΑΝΩ
police2_signer1_rep5_sentences/sentences0008|ποιος έκλεψε το κινητό|ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΣΕΝΑ ΠΟΙΟΣ
police2_signer1_rep5_sentences/sentences0009|ένας άντρας πήρε το κινητό έφυγε τρέχοντας|ΚΑΠΟΙΟΣ ΑΝΔΡΑΣ ΚΙΝΗΤΟ ΠΑΙΡΝΩ ΤΡΕΧΩ ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer1_rep5_sentences/sentences0010|περιγράψτε τον άνδρα|ΕΣΥ ΑΝΔΡΑΣ ΑΥΤΟΣ ΠΕΡΙΓΡΑΦΩ
police2_signer1_rep5_sentences/sentences0011|ο άνδρας ήταν ψηλός και αδύνατος είχε κοντά ξανθά μαλλιά|ΑΝΔΡΑΣ ΑΥΤΟΣ ΨΗΛΟΣ ΑΔΥΝΑΤΟΣ ΜΑΛΛΙΑ ΚΟΝΤΟ ΞΑΝΘΟ
police2_signer1_rep5_sentences/sentences0012|τι φορούσε ο άνδρας|ΑΝΔΡΑΣ ΑΥΤΟΣ ΡΟΥΧΑ ΤΙ
police2_signer1_rep5_sentences/sentences0013|φορούσε κόκκινη μπλούζα τζιν και άσπρα παπούτσια|ΜΠΛΟΥΖΑ ΚΟΚΚΙΝΟ(1) ΠΑΝΤΕΛΟΝΙ ΤΖΙΝ ΠΑΠΟΥΤΣΙΑ ΑΣΠΡΟ
police2_signer1_rep5_sentences/sentences0014|προς τα πού έτρεξε|ΑΥΤΟΣ ΤΡΕΧΩ ΠΟΥ
police2_signer1_rep5_sentences/sentences0015|έτρεξε προς την παραλία|ΑΥΤΟΣ ΤΡΕΧΩ ΠΡΟΣ ΠΑΡΑΛΙΑ
police2_signer1_rep5_sentences/sentences0016|ξέρετε τον αριθμό ιμει του κινητού σας|ΑΡΙΘΜΟΣ ΚΙΝΗΤΟ ΔΙΚΟ_ΣΟΥ ΙΜΕΙ(Δ.Α.) ΞΕΡΩ ΕΣΥ
police2_signer1_rep5_sentences/sentences0017|όχι|ΟΧΙ
police2_signer1_rep5_sentences/sentences0018|συμπληρώστε την δήλωση με τα στοιχεία σας|ΕΣΥ ΑΙΤΗΣΗ ΣΤΟΙΧΕΙΑ ΔΙΚΟ_ΣΟΥ ΣΥΜΠΛΗΡΩΝΩ
police2_signer1_rep5_sentences/sentences0019|εντάξει|ΕΝΤΑΞΕΙ
police2_signer1_rep5_sentences/sentences0020|θα ψάξουμε το κινητό και θα σας ενημερώσουμε|ΕΜΕΙΣ ΚΙΝΗΤΟ ΨΑΧΝΩ ΜΕΤΑ ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer1_rep5_sentences/sentences0021|ευχαριστώ πολύ|ΕΥΧΑΡΙΣΤΩ ΠΟΛΥ
police2_signer1_rep5_sentences/sentences0022|αντίο|ΓΕΙΑ
police2_signer2_rep1_sentences/sentences0000|γεια σας πώς μπορώ να σας εξυπηρετήσω|ΓΕΙΑ ΕΓΩ(2) ΕΞΥΠΗΡΕΤΩ ΠΩΣ
police2_signer2_rep1_sentences/sentences0001|κάποιος μου έκλεψε το κινητό|ΚΑΠΟΙΟΣ ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΜΕΝΑ
police2_signer2_rep1_sentences/sentences0002|πότε έγινε η κλοπή|ΚΛΕΒΩ(1) ΠΟΤΕ
police2_signer2_rep1_sentences/sentences0003|πριν λίγο|ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer2_rep1_sentences/sentences0004|πού βρισκόσασταν|ΕΣΥ ΠΟΥ
police2_signer2_rep1_sentences/sentences0005|ήμουν σε ένα καφέ|ΕΓΩ(1) ΜΑΓΑΖΙ ΚΑΦΕΣ
police2_signer2_rep1_sentences/sentences0006|πού είχατε το κινητό|ΕΣΥ ΚΙΝΗΤΟ ΤΟΠΟΘΕΤΩ ΠΟΥ
police2_signer2_rep1_sentences/sentences0007|στο τραπέζι|ΤΡΑΠΕΖΙ ΑΠΟ_ΠΑΝΩ
police2_signer2_rep1_sentences/sentences0008|ποιος έκλεψε το κινητό|ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΣΕΝΑ ΠΟΙΟΣ
police2_signer2_rep1_sentences/sentences0009|ένας άντρας πήρε το κινητό έφυγε τρέχοντας|ΚΑΠΟΙΟΣ ΑΝΔΡΑΣ ΚΙΝΗΤΟ ΠΑΙΡΝΩ ΤΡΕΧΩ ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer2_rep1_sentences/sentences0010|περιγράψτε τον άνδρα|ΕΣΥ ΑΝΔΡΑΣ ΑΥΤΟΣ ΠΕΡΙΓΡΑΦΩ
police2_signer2_rep1_sentences/sentences0011|ο άνδρας ήταν ψηλός και αδύνατος είχε κοντά ξανθά μαλλιά|ΑΝΔΡΑΣ ΑΥΤΟΣ ΨΗΛΟΣ ΑΔΥΝΑΤΟΣ ΜΑΛΛΙΑ ΚΟΝΤΟ ΞΑΝΘΟ
police2_signer2_rep1_sentences/sentences0012|τι φορούσε ο άνδρας|ΑΝΔΡΑΣ ΑΥΤΟΣ ΡΟΥΧΑ ΤΙ
police2_signer2_rep1_sentences/sentences0013|φορούσε κόκκινη μπλούζα τζιν και άσπρα παπούτσια|ΜΠΛΟΥΖΑ ΚΟΚΚΙΝΟ(2) ΠΑΝΤΕΛΟΝΙ ΤΖΙΝ ΠΑΠΟΥΤΣΙΑ ΑΣΠΡΟ
police2_signer2_rep1_sentences/sentences0014|προς τα πού έτρεξε|ΑΥΤΟΣ ΤΡΕΧΩ ΠΟΥ
police2_signer2_rep1_sentences/sentences0015|έτρεξε προς την παραλία|ΑΥΤΟΣ ΤΡΕΧΩ ΠΡΟΣ ΠΑΡΑΛΙΑ
police2_signer2_rep1_sentences/sentences0016|ξέρετε τον αριθμό ιμει του κινητού σας|ΑΡΙΘΜΟΣ ΚΙΝΗΤΟ ΔΙΚΟ_ΣΟΥ ΙΜΕΙ(Δ.Α.) ΞΕΡΩ ΕΣΥ
police2_signer2_rep1_sentences/sentences0017|όχι|ΟΧΙ
police2_signer2_rep1_sentences/sentences0018|συμπληρώστε την δήλωση με τα στοιχεία σας|ΕΣΥ ΑΙΤΗΣΗ ΣΤΟΙΧΕΙΑ ΔΙΚΟ_ΣΟΥ ΣΥΜΠΛΗΡΩΝΩ
police2_signer2_rep1_sentences/sentences0019|εντάξει|ΕΝΤΑΞΕΙ
police2_signer2_rep1_sentences/sentences0020|θα ψάξουμε το κινητό και θα σας ενημερώσουμε|ΕΜΕΙΣ ΚΙΝΗΤΟ ΨΑΧΝΩ ΜΕΤΑ ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer2_rep1_sentences/sentences0021|ευχαριστώ πολύ|ΕΥΧΑΡΙΣΤΩ ΠΟΛΥ
police2_signer2_rep1_sentences/sentences0022|αντίο|ΓΕΙΑ
police2_signer2_rep2_sentences/sentences0000|γεια σας πώς μπορώ να σας εξυπηρετήσω|ΓΕΙΑ ΕΓΩ(2) ΕΞΥΠΗΡΕΤΩ ΠΩΣ
police2_signer2_rep2_sentences/sentences0001|κάποιος μου έκλεψε το κινητό|ΚΑΠΟΙΟΣ ΚΙΝΗΤΟ ΚΛΕΒΩ(2)_ΕΜΕΝΑ
police2_signer2_rep2_sentences/sentences0002|πότε έγινε η κλοπή|ΚΛΕΒΩ(1) ΠΟΤΕ
police2_signer2_rep2_sentences/sentences0003|πριν λίγο|ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer2_rep2_sentences/sentences0004|πού βρισκόσασταν|ΕΣΥ ΠΟΥ
police2_signer2_rep2_sentences/sentences0005|ήμουν σε ένα καφέ|ΕΓΩ(2) ΜΑΓΑΖΙ ΚΑΦΕΣ
